index,field_id,region,crop,start_sev,end_sbor,yield_dif,yield_plan,yield_fact,curr_t1,curr_t2,curr_t3,40_years_t1,40_years_t2,40_years_t3,culture,type_by_season,delta_t1,delta_t2,delta_t3
1677,2023 36.02.03.025.00,Воронеж,Люцерна,2023-05-02,2023-07-22,0.5461927676032821,3.0,2.18,11.415384615384614,18.30909090909091,18.60277777777777,12.32900250156348,15.93201345305386,19.851002406514542,Бобовые,Яровая,-0.9136178861788657,2.377077456037048,-1.2482246287367715
1678,2023 36.02.06.028.00,Воронеж,Ячмень,2023-05-02,2023-07-31,0.5029670371534694,5.11,3.34,11.64285714285714,18.1027027027027,19.7575,12.28169279907085,16.512446188957504,19.99370873767881,Злаковые,Яровая,-0.6388356562137094,1.5902565137451958,-0.23620873767880823
1679,2023 36.02.16.001.00,Воронеж,Свекла,2023-05-02,2023-11-30,0.0,45.0,0.0,14.781249999999996,19.65116279069768,7.521052631578943,13.68550347222222,19.14578094449256,6.5634562591672445,Амарантовые,Яровая,1.0957465277777771,0.5053818462051183,0.9575963724116985
1684,2023 36.02.18.006.00,Воронеж,Ячмень,2023-05-02,2023-08-25,0.6703851884448491,5.11,4.88,12.766666666666666,18.113043478260877,20.607692307692314,12.57233137609154,17.704611287867426,19.45930874300157,Злаковые,Яровая,0.19433529057512544,0.4084321903934516,1.148383564690743
1685,2023 36.02.18.019.00,Воронеж,Ячмень,2023-05-02,2023-08-21,0.5923424814379796,5.11,4.13,12.64705882352941,17.913333333333338,21.056000000000004,12.53540969233222,17.533385847652017,19.501476214672856,Злаковые,Яровая,0.11164913119718989,0.37994748568132053,1.5545237853271487
1686,2023 36.02.18.021.00,Воронеж,Ячмень,2023-05-02,2023-08-28,0.6073803588025203,5.11,4.2700000000000005,12.766666666666666,18.318750000000005,20.18301886792453,12.57233137609154,17.778766203718476,19.25890150545917,Злаковые,Яровая,0.19433529057512544,0.539983796281529,0.9241173624653598
1687,2023 36.02.19.092.01,Воронеж,Ячмень,2023-05-02,2023-08-08,0.5135616035848655,5.11,3.43,11.946666666666664,17.835,20.81136363636364,12.294024390243903,16.948587206820836,20.07317602785788,Злаковые,Яровая,-0.3473577235772396,0.886412793179165,0.7381876085057613
1688,2023 36.11.01.042.00,Воронеж,Пшеница,2023-05-02,2023-08-19,2.754042804952683,5.0,73.53,12.64705882352941,17.884090909090915,21.06122448979592,12.53540969233222,17.507925104721714,19.51439832756563,Злаковые,Яровая,0.11164913119718989,0.3761658043692009,1.546826162230289
1689,2023 36.14.02.008.00,Воронеж,Лён,2023-05-02,2023-09-01,2.43888254291606,1.76,18.41,12.76315789473684,18.585714285714285,19.7909090909091,12.57905077734988,17.955952595280223,19.070100550564995,Льняные,Яровая,0.1841071173869615,0.6297616904340622,0.7208085403441054
1690,2023 36.14.02.013.00,Воронеж,Лён,2023-05-02,2023-08-31,1.483668525145067,1.76,6.0,12.76315789473684,18.585714285714285,19.855555555555565,12.57905077734988,17.955952595280223,19.09700846500635,Льняные,Яровая,0.1841071173869615,0.6297616904340622,0.7585470905492144
1691,2023 36.14.06.017.00,Воронеж,Люцерна,2023-05-02,2023-07-23,0.48858001481867097,3.0,1.89,11.415384615384614,18.30909090909091,18.6027027027027,12.32900250156348,15.93201345305386,19.823387971005584,Бобовые,Яровая,-0.9136178861788657,2.377077456037048,-1.2206852683028835
1692,2023 36.14.11.003.00,Воронеж,Люцерна,2023-05-02,2023-07-18,0.27256843464173275,3.0,0.94,11.058333333333332,18.158064516129027,18.517142857142854,12.414752710027102,15.62913260056271,19.67066896772274,Бобовые,Яровая,-1.3564193766937702,2.528931915566318,-1.153526110579886
1693,2023 36.14.16.010.00,Воронеж,Подсолнечник,2023-05-02,2023-09-30,0.8741708786383,2.57,3.59,13.191304347826083,19.02131147540983,17.135294117647057,12.730308118298575,18.78227570242907,15.976551964452206,Астровые,Яровая,0.46099622952750785,0.23903577298075973,1.1587421531948507
1694,2023 36.14.16.011.00,Воронеж,Подсолнечник,2023-05-02,2023-09-30,0.8854704338922333,2.57,3.66,13.191304347826083,19.02131147540983,17.135294117647057,12.730308118298575,18.78227570242907,15.976551964452206,Астровые,Яровая,0.46099622952750785,0.23903577298075973,1.1587421531948507
1695,2023 36.14.16.014.00,Воронеж,Подсолнечник,2023-05-02,2023-10-19,1.0960148846104243,2.57,5.12,13.430769230769226,19.714492753623183,14.174999999999995,13.058518344798832,19.19465334377974,13.408908033519992,Астровые,Яровая,0.37225088597039324,0.519839409843442,0.766091966480003
1696,2023 36.14.16.023.00,Воронеж,Подсолнечник,2023-05-02,2023-09-29,1.3415330352519468,2.57,7.26,13.191304347826083,19.02131147540983,17.208955223880594,12.730308118298575,18.78227570242907,16.078386194718874,Астровые,Яровая,0.46099622952750785,0.23903577298075973,1.1305690291617196
1697,2023 36.14.19.005.00,Воронеж,Подсолнечник,2023-05-02,2023-09-27,1.5258871130708238,2.57,9.25,13.191304347826083,18.96440677966101,17.46716417910448,12.730308118298575,18.777499599741677,16.387285802371668,Астровые,Яровая,0.46099622952750785,0.18690717991933425,1.079878376732811
1698,2023 36.14.19.009.00,Воронеж,Подсолнечник,2023-05-02,2023-09-21,1.5721763683493215,2.57,9.81,13.136363636363631,18.83333333333333,18.2359375,12.687450726779996,18.66628809660895,17.20610171671895,Астровые,Яровая,0.44891290958363506,0.16704523672437688,1.0298357832810474
1699,2023 36.14.19.027.00,Воронеж,Лён,2023-05-02,2023-09-22,2.7690312656242546,1.76,26.300000000000004,13.136363636363631,18.794827586206893,18.190625,12.687450726779996,18.67904606046052,17.047162597054314,Льняные,Яровая,0.44891290958363506,0.11578152574637102,1.143462402945687
1701,2023 36.29.07.041.00,Воронеж,Свекла,2023-05-02,2023-10-24,0.0,40.0,0.0,13.859259259259254,19.787142857142857,13.272151898734178,13.25571865903844,19.260497436545723,12.724297601867333,Амарантовые,Яровая,0.6035406002208141,0.5266454205971343,0.547854296866845
1702,2023 40.13.10.004.00,Калуга,Кукуруза,2023-05-02,2023-09-28,0.9469277013360448,7.65,12.07,13.191304347826083,18.95833333333333,17.388059701492537,12.730308118298575,18.778362411290694,16.260439343608567,Судецветные,Яровая,0.46099622952750785,0.1799709220426351,1.1276203578839699
1703,2023 40.13.10.061.05,Калуга,Пшеница,2023-05-02,2023-09-13,0.5451688449596024,4.98,3.61,12.98095238095238,18.71851851851852,18.86,12.666218221706028,18.447334890895117,18.001414837985653,Злаковые,Яровая,0.31473415924635084,0.271183627623401,0.8585851620143465
1708,2023 40.17.07.020.00,Калуга,Люцерна,2023-05-02,2023-07-31,1.318307020134958,2.13,5.83,11.64285714285714,18.1027027027027,19.7575,12.28169279907085,16.512446188957504,19.99370873767881,Бобовые,Яровая,-0.6388356562137094,1.5902565137451958,-0.23620873767880823
1710,2023 40.17.10.011.00,Калуга,Люцерна,2023-05-02,2023-07-31,1.4399908687621952,2.13,6.859999999999999,11.64285714285714,18.1027027027027,19.7575,12.28169279907085,16.512446188957504,19.99370873767881,Бобовые,Яровая,-0.6388356562137094,1.5902565137451958,-0.23620873767880823
1711,2023 40.22.13.016.02,Калуга,Пшеница,2023-05-02,2023-09-14,0.6310153994529392,4.98,4.38,12.98095238095238,18.71851851851852,18.780327868852456,12.666218221706028,18.447334890895117,17.95166486796403,Злаковые,Яровая,0.31473415924635084,0.271183627623401,0.8286630008884259
1712,2023 40.22.13.017.00,Калуга,Пшеница,2023-05-02,2023-09-14,0.07911549388434413,4.98,0.41,12.98095238095238,18.71851851851852,18.780327868852456,12.666218221706028,18.447334890895117,17.95166486796403,Злаковые,Яровая,0.31473415924635084,0.271183627623401,0.8286630008884259
1713,2023 40.22.13.022.00,Калуга,Пшеница,2023-05-02,2023-09-14,1.0617983155453932,4.98,9.42,12.98095238095238,18.71851851851852,18.780327868852456,12.666218221706028,18.447334890895117,17.95166486796403,Злаковые,Яровая,0.31473415924635084,0.271183627623401,0.8286630008884259
1714,2023 40.23.02.001.02,Калуга,Люцерна,2023-05-02,2023-08-20,0.42488319396526597,1.7,0.9,12.64705882352941,17.913333333333338,21.07551020408164,12.53540969233222,17.533385847652017,19.50439334996484,Бобовые,Яровая,0.11164913119718989,0.37994748568132053,1.5711168541168021
1715,2023 40.23.02.009.00,Калуга,Люцерна,2023-05-02,2023-08-18,0.413277647844958,1.7,0.87,12.64705882352941,17.855813953488376,21.02448979591837,12.53540969233222,17.462683052893535,19.54047431893779,Бобовые,Яровая,0.11164913119718989,0.3931309005948407,1.4840154769805807
1716,2023 46.22.05.014.00,Курск,Лён,2023-05-02,2023-09-13,1.5328046864131843,1.22,4.430000000000001,12.98095238095238,18.71851851851852,18.86,12.666218221706028,18.447334890895117,18.001414837985653,Льняные,Яровая,0.31473415924635084,0.271183627623401,0.8585851620143465
1717,2023 46.22.05.015.00,Курск,Лён,2023-05-02,2023-09-13,1.9423910838401175,1.22,7.289999999999999,12.98095238095238,18.71851851851852,18.86,12.666218221706028,18.447334890895117,18.001414837985653,Льняные,Яровая,0.31473415924635084,0.271183627623401,0.8585851620143465
1718,2023 56.28.03.039.00,Оренбург,Кукуруза,2023-05-02,2023-09-07,0.09984533496971613,4.0,0.42,12.914999999999996,18.75686274509804,19.32758620689656,12.591195799457996,18.16654980340409,18.507902009098053,Судецветные,Яровая,0.3238042005419999,0.5903129416939485,0.8196841977985052
1719,2023 56.28.03.045.00,Оренбург,Эспарцет,2023-05-02,2023-08-20,0.0,1.0,0.0,12.64705882352941,17.913333333333338,21.07551020408164,12.53540969233222,17.533385847652017,19.50439334996484,Крестцветные,Яровая,0.11164913119718989,0.37994748568132053,1.5711168541168021
1720,2023 56.28.08.016.00,Оренбург,Лён,2023-05-02,2023-09-17,0.31237468504215243,1.5,0.55,12.98095238095238,18.73214285714286,18.46451612903226,12.666218221706028,18.48104614479172,17.705484269157118,Льняные,Яровая,0.31473415924635084,0.25109671235114206,0.7590318598751402
1722,2023 63.21.06.010.01,Самара,Кукуруза,2023-05-02,2023-09-16,2.2836061263962426,5.0,44.06,12.98095238095238,18.701818181818183,18.63225806451612,12.666218221706028,18.465201529242474,17.834218660416226,Судецветные,Яровая,0.31473415924635084,0.23661665257570874,0.7980394040998924
1723,2023 63.21.06.022.04,Самара,Кукуруза,2023-05-02,2023-09-25,1.132047064754347,5.0,10.51,13.191304347826083,18.922413793103445,17.609090909090906,12.730308118298575,18.771981300157744,16.61354569647839,Судецветные,Яровая,0.46099622952750785,0.1504324929457006,0.9955452126125159
1724,2023 63.21.06.022.05,Самара,Кукуруза,2023-05-02,2023-09-25,1.3573803509552484,5.0,14.43,13.191304347826083,18.922413793103445,17.609090909090906,12.730308118298575,18.771981300157744,16.61354569647839,Судецветные,Яровая,0.46099622952750785,0.1504324929457006,0.9955452126125159
1725,2023 63.21.06.025.00,Самара,Кукуруза,2023-05-02,2023-09-23,1.1403938226830648,5.0,10.64,13.136363636363631,18.794827586206893,18.04923076923077,12.687450726779996,18.67904606046052,16.91994546141483,Судецветные,Яровая,0.44891290958363506,0.11578152574637102,1.129285307815941
1726,2023 63.21.06.026.00,Самара,Кукуруза,2023-05-02,2023-09-23,1.487496241628858,5.0,17.13,13.136363636363631,18.794827586206893,18.04923076923077,12.687450726779996,18.67904606046052,16.91994546141483,Судецветные,Яровая,0.44891290958363506,0.11578152574637102,1.129285307815941
1727,2023 63.21.06.027.00,Самара,Кукуруза,2023-05-02,2023-09-21,0.7728821485787989,5.0,5.83,13.136363636363631,18.83333333333333,18.2359375,12.687450726779996,18.66628809660895,17.20610171671895,Судецветные,Яровая,0.44891290958363506,0.16704523672437688,1.0298357832810474
1728,2023 63.21.06.028.00,Самара,Кукуруза,2023-05-02,2023-09-21,1.8360952830481068,5.0,26.360000000000003,13.136363636363631,18.83333333333333,18.2359375,12.687450726779996,18.66628809660895,17.20610171671895,Судецветные,Яровая,0.44891290958363506,0.16704523672437688,1.0298357832810474
1729,2023 16.13.13.015.00,Татарстан,Кукуруза,2023-05-03,2023-09-02,0.9162907318741551,4.68,7.02,12.931578947368418,19.359183673469392,19.585454545454542,12.842436884895164,18.062789935819115,19.058315742070118,Судецветные,Яровая,0.08914206247325396,1.296393737650277,0.5271388033844246
1730,2023 16.13.15.008.00,Татарстан,Кукуруза,2023-05-03,2023-08-31,1.0857088838322018,4.68,9.18,12.931578947368418,19.350000000000005,19.71296296296296,12.842436884895164,18.027965246982014,19.12733124361703,Судецветные,Яровая,0.08914206247325396,1.3220347530179914,0.5856317193459297
1731,2023 16.13.17.024.01,Татарстан,Кукуруза,2023-05-03,2023-09-17,1.636836886622215,4.68,19.37,13.3047619047619,19.298181818181824,18.369354838709672,12.851945412311265,18.58864185930597,17.80333120378722,Судецветные,Яровая,0.45281649245063527,0.7095399588758546,0.5660236349224519
1732,2023 16.13.17.026.00,Татарстан,Кукуруза,2023-05-03,2023-09-16,1.2810525468688154,4.68,12.17,13.3047619047619,19.298181818181824,18.480327868852456,12.851945412311265,18.58864185930597,17.86513444756515,Судецветные,Яровая,0.45281649245063527,0.7095399588758546,0.6151934212873051
1733,2023 36.02.03.017.00,Воронеж,Чечевица,2023-05-03,2023-08-22,1.307103563195449,2.2,5.93,12.935294117647056,18.640000000000004,20.783999999999995,12.825860832137735,17.626414059292106,19.55218920384933,Бобовые,Яровая,0.1094332855093203,1.0135859407078982,1.2318107961506648
1734,2023 36.02.06.026.00,Воронеж,Кукуруза,2023-05-03,2023-08-27,0.8211896805277472,7.65,9.74,12.92222222222222,18.9872340425532,20.153846153846157,12.818868563685635,17.871216367095965,19.40050110186424,Судецветные,Яровая,0.10335365853658551,1.1160176754572362,0.7533450519819169
1735,2023 36.02.06.029.01,Воронеж,Кукуруза,2023-05-03,2023-08-20,0.677336574533303,7.65,7.41,12.935294117647056,18.590909090909097,20.94081632653061,12.825860832137735,17.59369952294564,19.586803319010016,Судецветные,Яровая,0.1094332855093203,0.9972095679634556,1.3540130075205923
1737,2023 36.02.18.004.00,Воронеж,Пшеница,2023-05-03,2023-09-08,0.6774693678407154,4.5,4.359999999999999,13.149999999999997,19.423529411764708,19.07931034482759,12.837876016260164,18.28480364253681,18.488532757030097,Злаковые,Яровая,0.3121239837398324,1.1387257692278965,0.5907775877974935
1738,2023 36.02.18.014.00,Воронеж,Ячмень,2023-05-03,2023-08-27,0.6409264812937241,5.11,4.59,12.92222222222222,18.9872340425532,20.153846153846157,12.818868563685635,17.871216367095965,19.40050110186424,Злаковые,Яровая,0.10335365853658551,1.1160176754572362,0.7533450519819169
1739,2023 36.02.18.025.00,Воронеж,Ячмень,2023-05-03,2023-09-05,0.6052458862738875,5.11,4.25,12.931578947368418,19.239215686274516,19.44821428571429,12.842436884895164,18.127223537324,18.74186885723762,Злаковые,Яровая,0.08914206247325396,1.1119921489505167,0.7063454284766699
1740,2023 36.05.07.064.00,Воронеж,Люцерна,2023-05-03,2023-09-01,0.0,3.0,0.0,12.931578947368418,19.359183673469392,19.648148148148145,12.842436884895164,18.062789935819115,19.08812195048243,Бобовые,Яровая,0.08914206247325396,1.296393737650277,0.5600261976657137
1741,2023 36.11.01.047.00,Воронеж,Пшеница,2023-05-03,2023-08-19,2.2056335669175953,5.0,40.38,12.935294117647056,18.576744186046515,20.975510204081637,12.825860832137735,17.54981706623995,19.615577062968654,Злаковые,Яровая,0.1094332855093203,1.0269271198065653,1.3599331411129825
1742,2023 36.14.02.001.00,Воронеж,Ячмень,2023-05-03,2023-08-15,2.263428377792852,5.0,43.08,12.812499999999998,18.311904761904763,21.02765957446808,12.753696646341464,17.313089907731918,19.905387123077684,Злаковые,Яровая,0.05880335365853462,0.9988148541728457,1.122272451390394
1743,2023 36.14.03.056.00,Воронеж,Лён,2023-05-03,2023-09-01,2.0921446059360895,1.76,12.5,12.931578947368418,19.359183673469392,19.648148148148145,12.842436884895164,18.062789935819115,19.08812195048243,Льняные,Яровая,0.08914206247325396,1.296393737650277,0.5600261976657137
1744,2023 36.14.06.010.00,Воронеж,Люцерна,2023-05-03,2023-07-24,0.5207759546191587,3.0,2.05,11.676923076923076,18.76969696969697,19.26216216216216,12.530618094642486,16.023685422520266,19.954828900849257,Бобовые,Яровая,-0.85369501771941,2.7460115471767033,-0.6926667386870982
1745,2023 36.14.06.011.00,Воронеж,Люцерна,2023-05-03,2023-09-15,0.8241754429663494,3.0,3.84,13.3047619047619,19.277777777777786,18.59672131147541,12.851945412311265,18.574496338182005,17.937579802756403,Бобовые,Яровая,0.45281649245063527,0.7032814395957807,0.6591415087190065
1746,2023 36.14.06.012.00,Воронеж,Люцерна,2023-05-03,2023-09-15,0.597003320007043,3.0,2.45,13.3047619047619,19.277777777777786,18.59672131147541,12.851945412311265,18.574496338182005,17.937579802756403,Бобовые,Яровая,0.45281649245063527,0.7032814395957807,0.6591415087190065
1747,2023 36.14.06.028.00,Воронеж,Подсолнечник,2023-05-03,2023-10-05,1.2398224572196332,2.0,4.91,13.26666666666666,19.91290322580645,16.348571428571425,12.95320968834688,19.0499670588917,15.433105733596296,Астровые,Яровая,0.31345697831978114,0.86293616691475,0.9154656949751292
1748,2023 36.14.06.033.01,Воронеж,Подсолнечник,2023-05-03,2023-10-04,0.6626879730752367,2.0,1.88,13.26666666666666,19.91290322580645,16.41014492753623,12.95320968834688,19.0499670588917,15.513401716303065,Астровые,Яровая,0.31345697831978114,0.86293616691475,0.896743211233165
1752,2023 36.14.16.013.00,Воронеж,Подсолнечник,2023-05-03,2023-10-17,1.2499797771635763,2.57,6.4,13.615384615384611,20.232835820895524,14.335999999999997,13.203900875547216,19.266540119456547,13.808155233922031,Астровые,Яровая,0.4114837398373954,0.9662957014389768,0.5278447660779655
1753,2023 36.14.16.015.00,Воронеж,Подсолнечник,2023-05-03,2023-10-16,1.9015847113163196,2.57,14.639999999999995,13.615384615384611,20.2,14.58266666666667,13.203900875547216,19.24128567682205,14.021488567255364,Астровые,Яровая,0.4114837398373954,0.9587143231779507,0.5611780994113058
1754,2023 36.14.18.020.00,Воронеж,Соя,2023-05-03,2023-09-20,1.7579952896248474,2.51,12.05,13.481818181818175,19.446428571428577,18.08888888888889,12.86170546932742,18.748649416115686,17.410521364099097,Бобовые,Яровая,0.6201127124907551,0.6977791553128903,0.6783675247897918
1755,2023 36.14.18.021.00,Воронеж,Соя,2023-05-03,2023-09-21,1.0838963040355967,2.51,4.91,13.481818181818175,19.43508771929825,18.071428571428573,12.86170546932742,18.786991467437577,17.267941468254055,Бобовые,Яровая,0.6201127124907551,0.6480962518606717,0.8034871031745183
1756,2023 36.14.19.010.00,Воронеж,Свекла,2023-05-03,2023-11-01,0.0,44.99,0.0,14.092857142857138,20.44931506849315,11.65365853658536,13.507542102206736,19.40991651874989,11.417357102470444,Амарантовые,Яровая,0.5853150406504017,1.039398549743261,0.23630143411491566
1757,2023 36.14.19.023.00,Воронеж,Лён,2023-05-03,2023-09-20,2.26848759735771,1.76,15.250000000000004,13.481818181818175,19.446428571428577,18.08888888888889,12.86170546932742,18.748649416115686,17.410521364099097,Льняные,Яровая,0.6201127124907551,0.6977791553128903,0.6783675247897918
1758,2023 36.29.07.034.00,Воронеж,Свекла,2023-05-03,2023-10-30,0.0,40.0,0.0,14.092857142857138,20.506944444444443,11.820987654320982,13.507542102206736,19.43942416687616,11.713553772509975,Амарантовые,Яровая,0.5853150406504017,1.0675202775682813,0.10743388181100677
1759,2023 40.13.10.061.06,Калуга,Пшеница,2023-05-03,2023-09-14,0.3960501091735624,4.98,2.42,13.3047619047619,19.277777777777786,18.671666666666667,12.851945412311265,18.574496338182005,17.983761688357898,Злаковые,Яровая,0.45281649245063527,0.7032814395957807,0.6879049783087687
1763,2023 40.22.13.010.00,Калуга,Пшеница,2023-05-03,2023-09-14,0.056600471516709376,4.98,0.29,13.3047619047619,19.277777777777786,18.671666666666667,12.851945412311265,18.574496338182005,17.983761688357898,Злаковые,Яровая,0.45281649245063527,0.7032814395957807,0.6879049783087687
1764,2023 40.23.02.001.01,Калуга,Люцерна,2023-05-03,2023-08-22,0.5877866649021191,1.7,1.36,12.935294117647056,18.640000000000004,20.783999999999995,12.825860832137735,17.626414059292106,19.55218920384933,Бобовые,Яровая,0.1094332855093203,1.0135859407078982,1.2318107961506648
1765,2023 40.23.02.002.00,Калуга,Люцерна,2023-05-03,2023-08-22,0.6842844933020998,1.7,1.67,12.935294117647056,18.640000000000004,20.783999999999995,12.825860832137735,17.626414059292106,19.55218920384933,Бобовые,Яровая,0.1094332855093203,1.0135859407078982,1.2318107961506648
1766,2023 46.22.01.030.00,Курск,Чечевица,2023-05-03,2023-08-20,0.8346467428336447,2.5,3.26,12.935294117647056,18.590909090909097,20.94081632653061,12.825860832137735,17.59369952294564,19.586803319010016,Бобовые,Яровая,0.1094332855093203,0.9972095679634556,1.3540130075205923
1767,2023 46.22.01.032.00,Курск,Чечевица,2023-05-03,2023-08-20,1.8237809477950366,2.1,10.91,12.935294117647056,18.590909090909097,20.94081632653061,12.825860832137735,17.59369952294564,19.586803319010016,Бобовые,Яровая,0.1094332855093203,0.9972095679634556,1.3540130075205923
1768,2023 46.22.01.033.00,Курск,Чечевица,2023-05-03,2023-08-20,0.7975071958841881,2.5,3.05,12.935294117647056,18.590909090909097,20.94081632653061,12.825860832137735,17.59369952294564,19.586803319010016,Бобовые,Яровая,0.1094332855093203,0.9972095679634556,1.3540130075205923
1769,2023 46.22.05.017.00,Курск,Лён,2023-05-03,2023-09-14,1.738450915773548,1.22,5.720000000000001,13.3047619047619,19.277777777777786,18.671666666666667,12.851945412311265,18.574496338182005,17.983761688357898,Льняные,Яровая,0.45281649245063527,0.7032814395957807,0.6879049783087687
1770,2023 46.22.05.024.00,Курск,Лён,2023-05-03,2023-09-15,1.952911344514297,1.22,7.380000000000001,13.3047619047619,19.277777777777786,18.59672131147541,12.851945412311265,18.574496338182005,17.937579802756403,Льняные,Яровая,0.45281649245063527,0.7032814395957807,0.6591415087190065
1771,2023 46.22.06.026.00,Курск,Чечевица,2023-05-03,2023-08-27,1.2131307421107016,2.5,5.91,12.92222222222222,18.9872340425532,20.153846153846157,12.818868563685635,17.871216367095965,19.40050110186424,Бобовые,Яровая,0.10335365853658551,1.1160176754572362,0.7533450519819169
1772,2023 46.22.06.027.03,Курск,Чечевица,2023-05-03,2023-08-28,1.449269160281279,2.5,8.149999999999999,12.92222222222222,18.9872340425532,20.071698113207542,12.818868563685635,17.871216367095965,19.335043533904532,Бобовые,Яровая,0.10335365853658551,1.1160176754572362,0.7366545793030106
1773,2023 46.28.05.027.00,Курск,Соя,2023-05-03,2023-09-16,1.906880805149578,2.09,11.98,13.3047619047619,19.298181818181824,18.480327868852456,12.851945412311265,18.58864185930597,17.86513444756515,Бобовые,Яровая,0.45281649245063527,0.7095399588758546,0.6151934212873051
1775,2023 46.28.05.036.00,Курск,Соя,2023-05-03,2023-09-15,1.9167818761322897,2.09,12.12,13.3047619047619,19.277777777777786,18.59672131147541,12.851945412311265,18.574496338182005,17.937579802756403,Бобовые,Яровая,0.45281649245063527,0.7032814395957807,0.6591415087190065
1778,2023 47.22.06.046.02,СПб,Люцерна,2023-05-03,2023-08-02,0.24352271365086187,2.72,0.75,11.999999999999998,18.54864864864865,20.314634146341454,12.526050135501356,16.611610443860638,20.07882900279562,Бобовые,Яровая,-0.5260501355013574,1.9370382047880135,0.2358051435458357
1779,2023 50.33.01.021.00,Москва,Пшеница,2023-05-03,2023-09-19,0.6624166394689052,3.8,3.57,13.481818181818175,19.446428571428577,18.08870967741936,12.86170546932742,18.748649416115686,17.511766332337253,Злаковые,Яровая,0.6201127124907551,0.6977791553128903,0.5769433450821069
1780,2023 56.28.03.043.00,Оренбург,Эспарцет,2023-05-03,2023-08-17,0.0,1.0,0.0,12.935294117647056,18.56428571428572,20.91458333333333,12.825860832137735,17.504495250356772,19.7307830214282,Крестцветные,Яровая,0.1094332855093203,1.0597904639289482,1.1838003119051308
1781,2023 56.28.03.044.00,Оренбург,Эспарцет,2023-05-03,2023-08-14,0.0,1.0,0.0,12.812499999999998,18.311904761904763,21.03260869565217,12.753696646341464,17.313089907731918,19.94143418613976,Крестцветные,Яровая,0.05880335365853462,0.9988148541728457,1.0911745095124097
1782,2023 56.28.08.022.00,Оренбург,Пшеница,2023-05-03,2023-09-23,0.793069205586833,2.95,3.5700000000000003,13.481818181818175,19.38793103448276,17.95625,12.86170546932742,18.794946564495103,17.01055623724561,Злаковые,Яровая,0.6201127124907551,0.592984469987659,0.9456937627543915
1783,2023 56.28.14.012.00,Оренбург,Пшеница,2023-05-03,2023-09-02,1.486982963416974,2.95,10.1,12.931578947368418,19.359183673469392,19.585454545454542,12.842436884895164,18.062789935819115,19.058315742070118,Злаковые,Яровая,0.08914206247325396,1.296393737650277,0.5271388033844246
1784,2023 62.10.02.009.03,Рязань,Кукуруза,2023-05-03,2024-01-19,2.3147521525237207,5.8,52.91,16.554999999999993,18.224761904761905,-0.8743589743589731,14.668877032520324,17.933306038769295,-1.196818140092465,Судецветные,Озимая,1.8861229674796682,0.2914558659926101,0.32245916573349176
1785,2023 62.17.07.025.00,Рязань,Соя,2023-05-03,2023-10-05,0.8037570521039153,1.71,2.11,13.26666666666666,19.91290322580645,16.348571428571425,12.95320968834688,19.0499670588917,15.433105733596296,Бобовые,Яровая,0.31345697831978114,0.86293616691475,0.9154656949751292
1786,2023 62.17.14.021.00,Рязань,Пшеница,2023-05-03,2023-09-14,0.134172212896372,3.9,0.56,13.3047619047619,19.277777777777786,18.671666666666667,12.851945412311265,18.574496338182005,17.983761688357898,Злаковые,Яровая,0.45281649245063527,0.7032814395957807,0.6879049783087687
1788,2023 62.18.08.009.03,Рязань,Пшеница,2023-05-03,2023-09-06,1.6681904965046277,3.9,16.78,13.149999999999997,19.278,19.42280701754386,12.837876016260164,18.23474361782657,18.67249931374308,Злаковые,Яровая,0.3121239837398324,1.0432563821734284,0.7503077038007788
1789,2023 62.18.08.010.01,Рязань,Пшеница,2023-05-03,2023-08-23,1.691608532011173,3.9,17.269999999999996,12.935294117647056,18.69347826086957,20.684,12.825860832137735,17.668098589286284,19.56331115506884,Злаковые,Яровая,0.1094332855093203,1.0253796715832841,1.1206888449311627
1790,2023 62.23.01.007.00,Рязань,Подсолнечник,2023-05-03,2024-05-30,2.797677845541137,2.46,37.9,16.978333333333328,11.7140127388535,0.9107344632768358,16.211362799910987,10.8632978264984,0.1950587616551774,Астровые,Озимая,0.7669705334223416,0.8507149123550999,0.7156757016216584
1791,2023 63.21.06.003.01,Самара,Ячмень,2023-05-03,2023-10-01,0.40768486484647726,3.0,1.51,13.391304347826082,19.631147540983605,16.858823529411765,12.895820077765991,18.895115126097306,15.930863267128656,Злаковые,Яровая,0.495484270060091,0.7360324148862993,0.9279602622831096
1792,2023 63.21.06.012.00,Самара,Кукуруза,2023-05-03,2023-09-14,2.0635661925215456,5.0,34.37,13.3047619047619,19.277777777777786,18.671666666666667,12.851945412311265,18.574496338182005,17.983761688357898,Судецветные,Яровая,0.45281649245063527,0.7032814395957807,0.6879049783087687
1793,2023 63.21.06.029.00,Самара,Кукуруза,2023-05-03,2023-09-22,2.2623879032426326,5.0,43.03,13.481818181818175,19.43508771929825,18.0765625,12.86170546932742,18.786991467437577,17.174155273437584,Судецветные,Яровая,0.6201127124907551,0.6480962518606717,0.902407226562417
1794,2023 63.21.06.042.01,Самара,Кукуруза,2023-05-03,2023-09-23,1.3339478807476814,5.0,13.98,13.481818181818175,19.38793103448276,17.95625,12.86170546932742,18.794946564495103,17.01055623724561,Судецветные,Яровая,0.6201127124907551,0.592984469987659,0.9456937627543915
