,field_id,region,crop,end_sev,end_sbor,yield_dif,yield_plan,yield_fact,curr_t1,curr_t2,curr_t3,curr_t4,40_years_t1,40_years_t2,40_years_t3,40_years_t4
2260,2023 40.22.06.003.00,Калуга,Кукуруза силос,2023-05-10,2023-10-23,0.5320261437908497,7.65,4.07,17.507317073170732,19.746341463414634,18.61707317073171,11.068292682926828,16.0365969330425,20.003740214410225,17.90728666021011,10.076139016237999
2261,2023 40.22.06.004.00,Калуга,Кукуруза силос,2023-05-10,2023-09-22,0.5869281045751634,7.65,4.49,17.349999999999998,19.31764705882353,20.53235294117647,15.86470588235294,15.29119041925713,19.858101442994762,19.747245295931663,15.54109725696241
2262,2023 40.22.06.009.00,Калуга,Кукуруза силос,2023-05-10,2023-09-22,0.44052287581699345,7.65,3.37,17.349999999999998,19.31764705882353,20.53235294117647,15.86470588235294,15.29119041925713,19.858101442994762,19.747245295931663,15.54109725696241
2263,2023 40.22.06.013.00,Калуга,Кукуруза силос,2023-05-10,2023-09-21,0.7137254901960783,7.65,5.46,17.26969696969697,19.46969696969697,20.21818181818182,16.199999999999996,15.157294489611559,19.804966616400037,19.994058610385785,16.008195401130006
2264,2023 40.22.06.018.00,Калуга,Кукуруза силос,2023-05-10,2023-09-23,0.6535947712418301,7.65,5.0,17.349999999999998,19.31764705882353,20.53235294117647,15.86470588235294,15.29119041925713,19.858101442994762,19.747245295931663,15.54109725696241
2265,2023 40.23.02.008.01,Калуга,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,2023-05-11,2023-06-22,0.1794871794871795,4.68,0.84,15.079999999999998,16.77,22.02,18.740000000000002,13.573252032520326,14.40079945799458,17.096747967479676,19.085853658536585
2266,2023 40.23.02.014.01,Калуга,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,2023-05-11,2023-07-20,0.47222222222222227,4.68,2.21,16.176470588235293,19.400000000000002,18.629411764705882,21.405882352941177,13.771058504702694,16.891535150645627,19.78221713449345,20.155694794475977
2267,2023 40.23.02.015.00,Калуга,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,2023-05-10,2023-08-15,0.34401709401709407,4.68,1.61,15.866666666666667,18.704166666666666,20.30833333333333,21.4375,14.288840898825653,18.461653082382643,20.463035343973765,20.161649106002553
2268,2023 46.22.03.046.03,Курск,Кукуруза зерно,2023-05-11,2023-12-04,,,10.89,18.1,20.532692307692308,13.461538461538462,1.9557692307692316,16.8619761353282,19.649349857794643,12.706325423883824,0.8426145772391358
2269,2023 46.22.06.008.00,Курск,Соя,2023-05-10,2023-09-24,5.535545023696683,2.11,11.68,17.349999999999998,19.31764705882353,20.53235294117647,15.86470588235294,15.29119041925713,19.858101442994762,19.747245295931663,15.54109725696241
2270,2023 46.22.06.010.00,Курск,Соя,2023-05-10,2023-09-25,5.402843601895734,2.11,11.399999999999999,17.349999999999998,19.31764705882353,20.53235294117647,15.86470588235294,15.29119041925713,19.858101442994762,19.747245295931663,15.54109725696241
2271,2023 46.22.06.011.00,Курск,Соя,2023-05-11,2023-09-18,8.056872037914692,2.11,17.0,17.725,20.187500000000007,20.546875,16.106249999999996,15.135387025745256,19.788329040863495,20.174437571267347,16.000864686492925
2272,2023 46.22.06.032.01,Курск,Кукуруза зерно,2023-05-10,2023-10-12,3.7398255813953485,6.88,25.729999999999997,17.766666666666666,19.099999999999998,19.612820512820516,12.38974358974359,15.92346431797651,19.897427955236765,18.626835514023956,11.537332859194262
2273,2023 46.22.06.032.02,Курск,Кукуруза зерно,2023-05-11,2023-10-11,2.9113372093023258,6.88,20.03,18.307894736842105,19.465789473684215,19.778947368421058,13.039473684210527,15.825435030666094,19.97173075690218,18.87886043010035,11.754033359390553
2274,2023 46.22.06.035.00,Курск,Соя,2023-05-11,2023-09-27,6.4976303317535535,2.11,13.709999999999997,17.934285714285714,19.937142857142863,19.959999999999994,15.551428571428577,15.490332946186605,20.01479067211965,19.23720879795708,14.515386932518998
2275,2023 46.22.06.036.00,Курск,Соя,2023-05-10,2023-09-27,4.535545023696683,2.11,9.57,17.445714285714285,19.22,20.19142857142857,15.754285714285714,15.431581494386371,19.94055290002418,19.333003444270894,14.853970389177292
2276,2023 46.22.06.037.00,Курск,Кукуруза зерно,2023-05-11,2023-10-10,4.129360465116279,6.88,28.41,18.307894736842105,19.465789473684215,19.778947368421058,13.039473684210527,15.825435030666094,19.97173075690218,18.87886043010035,11.754033359390553
2277,2023 46.22.06.038.00,Курск,Соя,2023-05-10,2023-09-26,17.208530805687204,2.11,36.309999999999995,17.445714285714285,19.22,20.19142857142857,15.754285714285714,15.431581494386371,19.94055290002418,19.333003444270894,14.853970389177292
2278,2023 46.22.06.040.00,Курск,Соя,2023-05-12,2023-09-26,4.805687203791469,2.11,10.139999999999999,18.561764705882357,20.338235294117652,20.682352941176465,15.58823529411765,15.841112705244697,20.131158462517757,19.492056639955234,14.866272231823254
2279,2023 46.28.05.017.01,Курск,Чечевица,2023-05-10,2023-09-13,3.06,2.0,6.12,17.46451612903226,18.877419354838715,20.806451612903224,17.245161290322578,15.050526706879968,19.544226854436854,20.378158030938817,16.800145544393626
2280,2023 46.28.05.019.00,Курск,Чечевица,2023-05-10,2023-09-12,17.43,2.0,34.86,17.46451612903226,18.877419354838715,20.806451612903224,17.245161290322578,15.050526706879968,19.544226854436854,20.378158030938817,16.800145544393626
2281,2023 50.33.01.047.01,Москва,Кукуруза силос,2023-05-10,2023-10-25,0.6278481012658228,7.9,4.96,17.49285714285714,19.79761904761905,18.27619047619048,10.226190476190476,16.08595599224041,20.01578847180735,17.548171691980823,9.418518981588894
2282,2023 50.33.01.058.00,Москва,Кукуруза силос,2023-05-10,2023-10-25,0.710126582278481,7.9,5.61,17.49285714285714,19.79761904761905,18.27619047619048,10.226190476190476,16.08595599224041,20.01578847180735,17.548171691980823,9.418518981588894
2283,2023 50.33.02.052.01,Москва,Кукуруза силос,2023-05-10,2023-09-10,0.9417721518987342,7.9,7.44,17.46451612903226,18.877419354838715,20.806451612903224,17.245161290322578,15.050526706879968,19.544226854436854,20.378158030938817,16.800145544393626
2284,2023 50.33.02.052.02,Москва,Кукуруза силос,2023-05-10,2023-09-10,1.0670886075949366,7.9,8.43,17.46451612903226,18.877419354838715,20.806451612903224,17.245161290322578,15.050526706879968,19.544226854436854,20.378158030938817,16.800145544393626
2285,2023 50.33.02.060.00,Москва,Кукуруза силос,2023-05-10,2023-09-12,2.2177215189873416,7.9,17.52,17.46451612903226,18.877419354838715,20.806451612903224,17.245161290322578,15.050526706879968,19.544226854436854,20.378158030938817,16.800145544393626
2286,2023 54.28.11.004.01,Новосибирск,Одн.тр.(вика+овёс)корм,2023-05-11,2023-08-09,0.9025,4.0,3.61,15.827272727272726,20.040909090909086,20.795454545454547,20.763636363636362,14.294265829021924,18.226574122916816,20.18342125026822,20.333173347347405
2287,2023 56.28.08.001.00,Оренбург,Лён масличный,2023-05-11,2023-09-18,0.42,1.5,0.63,17.725,20.187500000000007,20.546875,16.106249999999996,15.135387025745256,19.788329040863495,20.174437571267347,16.000864686492925
2288,2023 62.10.02.014.00,Рязань,Кукуруза силос,2023-05-11,2023-08-30,8.266457680250783,6.38,52.739999999999995,17.9,18.828571428571426,20.621428571428567,19.314285714285717,14.777550329074717,19.411421423654044,20.17441323307093,18.736002191642367
2289,2023 62.17.14.030.00,Рязань,Подсолнечник,2023-05-10,2024-04-22,1.94,2.5,4.85,18.796551724137938,12.926436781609203,-4.439080459770115,1.0574712643678146,18.14168880490335,12.471312168924504,-5.075448895250181,-1.2175352789508904
2290,2023 62.17.14.033.00,Рязань,Подсолнечник,2023-05-11,2024-05-17,0.44400000000000006,2.5,1.11,19.475268817204302,11.312903225806451,-6.521505376344085,5.0516129032258075,18.35294150634619,10.568476195736764,-7.129796013037611,4.077152334053889
2291,2023 62.18.15.016.00,Рязань,Лён масличный,2023-05-10,2023-09-16,,,1142.37,17.321875,19.556250000000002,20.359375,16.524999999999995,15.100395918021675,19.644832189016192,20.286155716350585,16.307022391561656
2292,2023 62.18.15.025.00,Рязань,Подсолнечник,2023-05-14,2023-10-26,732.9837398373984,2.46,1803.14,17.68780487804878,20.839024390243903,17.31463414634146,10.248780487804877,16.898139335051884,20.134345155853207,16.812500984498683,9.324122854723885
2293,2023 62.18.15.028.00,Рязань,Подсолнечник,2023-05-12,2023-11-21,544.0975609756098,2.46,1338.48,18.308333333333334,21.625,14.983333333333333,4.7749999999999995,16.922551305885204,20.18953127516867,14.117592905267706,4.76675812032458
2294,2023 62.23.06.045.00,Рязань,Кукуруза силос,2023-05-11,2023-09-13,6.054858934169278,6.38,38.629999999999995,17.793548387096774,19.71935483870968,20.91290322580645,16.887096774193544,15.075946323979368,19.695702361615187,20.287175833444028,16.514565495311402
2295,2023 62.23.06.046.00,Рязань,Кукуруза силос,2023-05-11,2023-09-11,1.3871473354231976,6.38,8.85,17.793548387096774,19.71935483870968,20.91290322580645,16.887096774193544,15.075946323979368,19.695702361615187,20.287175833444028,16.514565495311402
2296,2023 62.23.06.054.00,Рязань,Соя,2023-05-14,2023-10-25,6.247058823529412,1.7,10.62,17.68780487804878,20.839024390243903,17.31463414634146,10.248780487804877,16.898139335051884,20.134345155853207,16.812500984498683,9.324122854723885
2297,2023 63.21.06.016.03,Самара,Люцерна 1 г.ж.корм,2023-05-11,2023-08-31,,,0.95,17.9,18.828571428571426,20.621428571428567,19.314285714285717,14.777550329074717,19.411421423654044,20.17441323307093,18.736002191642367
2298,2023 22.47.05.004.00,Алтай,Кукуруза силос,2023-05-14,2023-09-22,12.450588235294118,8.5,105.83,17.721212121212123,20.503030303030304,20.296969696969697,15.17575757575758,16.013578878213025,20.349336535099216,19.399163037166083,14.870802000978
2299,2023 36.01.21.039.00,Воронеж,Кукуруза силос,2023-05-11,2023-09-02,2.588888888888889,8.1,20.97,17.9,18.828571428571426,20.621428571428567,19.314285714285717,14.777550329074717,19.411421423654044,20.17441323307093,18.736002191642367
2300,2023 36.02.02.067.01,Воронеж,Кукуруза силос,2023-05-11,2023-09-04,1.1215686274509804,7.65,8.58,17.917241379310347,19.26206896551724,20.66206896551724,18.720689655172414,14.888669283244555,19.55823450514122,20.17115000782789,18.028765040731436
2301,2023 36.02.02.071.00,Воронеж,Кукуруза силос,2023-05-11,2023-09-01,1.1267973856209148,7.65,8.62,17.9,18.828571428571426,20.621428571428567,19.314285714285717,14.777550329074717,19.411421423654044,20.17441323307093,18.736002191642367
2302,2023 36.02.03.043.00,Воронеж,Кукуруза силос,2023-05-13,2023-09-09,3840.9888888888895,8.1,31112.010000000002,18.27333333333333,19.543333333333337,21.360000000000003,16.826666666666664,15.78913956639566,19.945327798540085,20.053917739385728,16.71031311151586
2303,2023 36.02.06.004.01,Воронеж,Кукуруза силос,2023-05-12,2023-08-31,1.2039215686274511,7.65,9.21,18.639285714285716,19.185714285714283,21.21071428571429,19.128571428571433,15.28139759969028,19.708185126774943,20.19320432002105,18.383369056634557
2304,2023 36.02.06.036.00,Воронеж,Кукуруза зерно,2023-05-12,2023-11-10,0.708141321044547,6.51,4.61,18.37777777777778,21.54888888888889,16.442222222222213,6.775555555555556,16.772564211372405,20.302398496504512,15.823241497082641,6.169025692308887
2305,2023 36.02.06.039.00,Воронеж,Кукуруза зерно,2023-05-11,2023-11-10,0.8632872503840247,6.51,5.62,17.843478260869567,21.07173913043479,16.502173913043475,6.619565217391305,16.358819257963795,20.327200164286843,15.62767478003072,5.864389412799406
2306,2023 36.02.08.007.00,Воронеж,Подсолнечник кондит.,2023-05-12,2023-11-03,1.3703703703703702,2.16,2.96,18.400000000000002,21.495454545454546,16.529545454545445,7.597727272727272,16.721940670721775,20.312301492637197,16.19498183413755,7.036011124709848
2307,2023 36.02.16.032.00,Воронеж,Кукуруза зерно,2023-05-12,2023-09-30,806.6184615384616,6.5,5243.02,18.737142857142864,20.3,20.00571428571428,15.32571428571429,15.995478126209832,20.16134836010436,19.08622087532934,14.163225361060906
2308,2023 36.02.16.033.00,Воронеж,Кукуруза силос,2023-05-13,2023-09-14,2069.8802469135803,8.1,16766.03,18.229032258064514,20.080645161290327,20.870967741935484,16.177419354838708,15.819387621295565,20.10311030071149,19.86088551228254,15.993670001265892
2309,2023 36.02.18.009.00,Воронеж,Подсолнечник кондит.,2023-05-11,2023-10-23,1.6574074074074074,2.16,3.58,18.007317073170732,20.180487804878055,18.439024390243908,10.641463414634146,16.119647696476964,20.05839570845941,17.637410912873765,9.807488070287153
2310,2023 36.11.01.043.00,Воронеж,Яр.пшеница мягкая,2023-05-12,2023-08-19,6.088,5.0,30.44,18.108,18.944,21.195999999999998,21.372,14.873897018970188,19.398864902963545,20.24431738112836,19.60570732844211
2311,2023 36.14.01.027.00,Воронеж,Кукуруза силос,2023-05-11,2023-09-09,11.695061728395062,8.1,94.73,17.956666666666667,19.313333333333336,21.093333333333337,17.72666666666667,15.023599819331526,19.575721708628375,20.39701936393552,17.26263682934662
2312,2023 36.14.01.032.00,Воронеж,Кукуруза силос,2023-05-12,2023-09-07,6.707407407407407,8.1,54.33,18.64137931034483,19.517241379310345,21.486206896551728,18.25172413793103,15.396981590505558,19.810787833364987,20.193609490651106,17.655256523601285
2313,2023 36.14.03.020.00,Воронеж,Кукуруза зерно,2023-05-11,2023-11-24,9.658950617283951,6.48,62.59,17.836734693877553,20.91836734693878,15.16938775510204,4.059183673469388,16.592350980846053,20.09086334115168,13.881461049360256,3.960606908249793
2314,2023 36.14.07.009.00,Воронеж,Кукуруза силос,2023-05-22,2023-09-05,69.17333333333335,7.5,518.8000000000001,17.346153846153843,20.138461538461538,21.057692307692307,18.057692307692307,16.84834531999166,20.40669198490992,20.152737694762187,17.887408133871546
2315,2023 36.14.07.046.00,Воронеж,Кукуруза зерно,2023-05-11,2023-10-23,2.3373333333333335,7.5,17.53,18.007317073170732,20.180487804878055,18.439024390243908,10.641463414634146,16.119647696476964,20.05839570845941,17.637410912873765,9.807488070287153
2316,2023 36.14.07.054.00,Воронеж,Кукуруза силос,2023-05-11,2023-09-05,2.1719999999999997,7.5,16.29,17.917241379310347,19.26206896551724,20.66206896551724,18.720689655172414,14.888669283244555,19.55823450514122,20.17115000782789,18.028765040731436
2317,2023 36.14.12.031.00,Воронеж,Кукуруза зерно,2023-05-12,2023-10-18,899.2703533026114,6.51,5854.25,18.652500000000003,20.514999999999997,18.7725,11.267500000000002,16.507689701897018,20.091899103272105,17.860274394245078,10.205325636204222
2318,2023 36.14.12.075.00,Воронеж,Кукуруза силос,2023-05-11,2023-08-17,2758.462745098039,7.65,21102.239999999998,16.54583333333333,19.062499999999996,20.979166666666664,21.358333333333334,14.260800587172538,18.68049323449384,20.4571867195805,20.065724309254584
2319,2023 36.14.13.011.00,Воронеж,Яр.ячмень,2023-05-12,2023-09-10,14.594,5.0,72.97,18.73666666666667,19.496666666666666,21.656666666666673,17.36333333333333,15.542204155374884,19.811086267374773,20.25915363906572,17.000706870736884
2320,2023 36.14.15.016.00,Воронеж,Соя,2023-05-12,2023-09-28,3.7968127490039847,2.51,9.530000000000001,18.737142857142864,20.3,20.00571428571428,15.32571428571429,15.995478126209832,20.16134836010436,19.08622087532934,14.163225361060906
2321,2023 36.14.15.017.00,Воронеж,Соя,2023-05-11,2023-09-28,1.9243027888446218,2.51,4.83,17.934285714285714,19.937142857142863,19.959999999999994,15.551428571428577,15.490332946186605,20.01479067211965,19.23720879795708,14.515386932518998
2322,2023 36.14.18.018.00,Воронеж,Соя,2023-05-11,2023-09-21,2.51792828685259,2.51,6.32,17.7,20.075757575757578,20.4,15.818181818181818,15.183612548246694,19.952561586557948,19.89218450492936,15.696952058644039
2323,2023 40.04.07.018.00,Калуга,Кукуруза силос,2023-05-11,2023-10-28,0.9202614379084967,7.65,7.04,17.94761904761905,20.285714285714292,17.950000000000006,9.84047619047619,16.161883427206007,20.080373229993786,17.225907517154937,9.158200220375168
2324,2023 40.13.10.039.00,Калуга,Люцерна 1 г.ж.корм,2023-05-12,2023-08-16,0.2647058823529412,1.7,0.45,17.70416666666667,18.912499999999998,21.7,21.549999999999997,14.839476061427279,19.005626550343127,20.522838791882233,19.856223758455112
2325,2023 40.16.08.063.02,Калуга,Кормовые бобы,2023-05-12,2023-11-19,1.6083333333333334,1.2,1.93,18.308333333333334,21.625,14.983333333333333,4.7749999999999995,16.922551305885204,20.18953127516867,14.117592905267706,4.76675812032458
2326,2023 40.17.06.007.00,Калуга,Кукуруза силос,2023-05-11,2023-09-26,1.0392156862745099,7.65,7.95,17.788235294117648,20.017647058823535,20.432352941176465,15.717647058823529,15.33129682767416,19.968955964484717,19.65960876977649,15.192125047274708
2327,2023 40.17.16.003.00,Калуга,Кукуруза силос,2023-05-12,2023-09-17,2.6575163398692805,7.65,20.33,18.581250000000004,20.284375,21.034375,15.8,15.624093834688345,20.028392613468725,20.015637423423737,15.686642458310233
2328,2023 40.17.16.006.00,Калуга,Кукуруза силос,2023-05-11,2023-09-26,2.627450980392157,7.65,20.1,17.788235294117648,20.017647058823535,20.432352941176465,15.717647058823529,15.33129682767416,19.968955964484717,19.65960876977649,15.192125047274708
2329,2023 40.17.16.013.00,Калуга,Кукуруза силос,2023-05-11,2023-09-25,0.8287581699346405,7.65,6.34,17.788235294117648,20.017647058823535,20.432352941176465,15.717647058823529,15.33129682767416,19.968955964484717,19.65960876977649,15.192125047274708
2330,2023 40.17.16.017.00,Калуга,Кукуруза силос,2023-05-11,2023-09-25,1.0928104575163398,7.65,8.36,17.788235294117648,20.017647058823535,20.432352941176465,15.717647058823529,15.33129682767416,19.968955964484717,19.65960876977649,15.192125047274708
2331,2023 40.22.02.027.00,Калуга,Кукуруза силос,2023-05-11,2023-10-02,0.4980392156862745,7.65,3.81,17.95555555555556,19.76944444444445,19.99444444444444,14.719444444444443,15.556522884673292,20.04246414282463,19.09725078912666,13.452154639678021
2332,2023 40.22.02.039.01,Калуга,Кукуруза силос,2023-05-12,2023-10-05,0.5228758169934641,7.65,4.0,18.750000000000007,20.12777777777778,19.938888888888883,14.405555555555559,16.045603733815113,20.19969053528665,18.890798524908043,13.170141187752304
2333,2023 40.22.02.039.02,Калуга,Кукуруза силос,2023-05-12,2023-10-04,0.6941176470588234,7.65,5.31,18.750000000000007,20.12777777777778,19.938888888888883,14.405555555555559,16.045603733815113,20.19969053528665,18.890798524908043,13.170141187752304
2334,2023 40.22.02.039.03,Калуга,Кукуруза силос,2023-05-12,2023-10-05,0.0,7.65,0.0,18.750000000000007,20.12777777777778,19.938888888888883,14.405555555555559,16.045603733815113,20.19969053528665,18.890798524908043,13.170141187752304
2335,2023 40.22.02.040.01,Калуга,Кукуруза силос,2023-05-11,2023-10-03,0.6549019607843136,7.65,5.01,17.95555555555556,19.76944444444445,19.99444444444444,14.719444444444443,15.556522884673292,20.04246414282463,19.09725078912666,13.452154639678021
2336,2023 40.22.02.044.00,Калуга,Кукуруза силос,2023-05-11,2023-10-05,0.6117647058823529,7.65,4.68,18.15675675675676,19.516216216216222,19.891891891891888,14.178378378378381,15.722101369662344,19.966950573008308,19.184765032063176,12.30952700750625
2337,2023 40.22.02.045.00,Калуга,Кукуруза силос,2023-05-11,2023-10-05,0.4718954248366013,7.65,3.61,18.15675675675676,19.516216216216222,19.891891891891888,14.178378378378381,15.722101369662344,19.966950573008308,19.184765032063176,12.30952700750625
2338,2023 40.22.02.046.00,Калуга,Кукуруза силос,2023-05-11,2023-10-04,0.5934640522875817,7.65,4.54,17.95555555555556,19.76944444444445,19.99444444444444,14.719444444444443,15.556522884673292,20.04246414282463,19.09725078912666,13.452154639678021
2339,2023 40.22.02.047.00,Калуга,Кукуруза силос,2023-05-11,2023-10-05,0.5790849673202614,7.65,4.43,18.15675675675676,19.516216216216222,19.891891891891888,14.178378378378381,15.722101369662344,19.966950573008308,19.184765032063176,12.30952700750625
2340,2023 40.22.06.005.00,Калуга,Кукуруза силос,2023-05-11,2023-09-23,0.5228758169934641,7.65,4.0,17.788235294117648,20.017647058823535,20.432352941176465,15.717647058823529,15.33129682767416,19.968955964484717,19.65960876977649,15.192125047274708
2341,2023 40.23.02.020.00,Калуга,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,2023-05-11,2023-07-13,0.6816239316239316,4.68,3.19,15.8875,19.562500000000004,17.962500000000002,22.4125,13.684188685636856,16.58658536585366,19.141166681009054,20.435491400717936
2342,2023 40.23.13.003.00,Калуга,Одн.тр.(вика+овёс)с подс.(кл.кр.+тим.корм)корм,2023-05-12,2023-07-14,0.1965811965811966,4.68,0.92,16.71875,20.44375,17.7625,22.80625,14.136653116531166,17.11153455284553,19.519466248278913,20.537318978658533
2343,2023 46.22.03.002.00,Курск,Соя,2023-05-11,2023-09-29,0.8436018957345972,2.11,1.78,17.934285714285714,19.937142857142863,19.959999999999994,15.551428571428577,15.490332946186605,20.01479067211965,19.23720879795708,14.515386932518998
2344,2023 46.22.03.004.01,Курск,Соя,2023-05-11,2023-09-29,4.104265402843602,2.11,8.66,17.934285714285714,19.937142857142863,19.959999999999994,15.551428571428577,15.490332946186605,20.01479067211965,19.23720879795708,14.515386932518998
2345,2023 46.22.03.006.02,Курск,Соя,2023-05-11,2023-09-28,5.071090047393365,2.11,10.7,17.934285714285714,19.937142857142863,19.959999999999994,15.551428571428577,15.490332946186605,20.01479067211965,19.23720879795708,14.515386932518998
2346,2023 46.22.03.050.01,Курск,Соя,2023-05-11,2023-09-29,1.1990521327014219,2.11,2.53,17.934285714285714,19.937142857142863,19.959999999999994,15.551428571428577,15.490332946186605,20.01479067211965,19.23720879795708,14.515386932518998
2347,2023 46.22.03.054.01,Курск,Соя,2023-05-11,2023-09-29,2.6824644549763037,2.11,5.66,17.934285714285714,19.937142857142863,19.959999999999994,15.551428571428577,15.490332946186605,20.01479067211965,19.23720879795708,14.515386932518998
2348,2023 46.22.06.009.00,Курск,Соя,2023-05-12,2023-09-25,6.786729857819906,2.11,14.32,18.561764705882357,20.338235294117652,20.682352941176465,15.58823529411765,15.841112705244697,20.131158462517757,19.492056639955234,14.866272231823254
2349,2023 46.28.17.017.05,Курск,Соя,2023-05-12,2023-09-17,0.5789473684210527,2.09,1.21,18.581250000000004,20.284375,21.034375,15.8,15.624093834688345,20.028392613468725,20.015637423423737,15.686642458310233
2350,2023 47.22.06.033.00,СПб,Яр.ячмень,2023-05-12,2023-09-27,0.0,3.5,0.0,18.561764705882357,20.338235294117652,20.682352941176465,15.58823529411765,15.841112705244697,20.131158462517757,19.492056639955234,14.866272231823254
2351,2023 50.33.02.059.00,Москва,Кукуруза силос,2023-05-11,2023-09-15,3.8582278481012655,7.9,30.48,17.725,20.187500000000007,20.546875,16.106249999999996,15.135387025745256,19.788329040863495,20.174437571267347,16.000864686492925
2352,2023 54.17.04.002.00,Новосибирск,Яр.пшеница мягкая,2023-05-12,2023-08-11,10.822580645161292,3.72,40.260000000000005,17.330434782608698,19.343478260869563,21.804347826086953,21.41304347826087,14.823376929421467,18.806613494737686,20.403992617050676,20.16775559014356
2353,2023 54.17.07.013.00,Новосибирск,Горох,2023-05-13,2023-08-30,118.2704918032787,2.44,288.58000000000004,17.95185185185185,18.837037037037035,21.25555555555556,19.25185185185185,15.431353507979521,19.693170416023154,20.187450190705615,18.26721941720079
2354,2023 54.17.09.003.00,Новосибирск,Яр.пшеница мягкая,2023-05-12,2023-09-22,11.080645161290322,3.72,41.22,18.430303030303037,20.403030303030306,20.82121212121212,15.57878787878788,15.687887000082121,20.169250970743846,19.741353585027383,15.373807107475344
2355,2023 54.17.12.037.00,Новосибирск,Кукуруза силос,2023-05-12,2023-09-22,0.042352941176470586,8.5,0.36,18.430303030303037,20.403030303030306,20.82121212121212,15.57878787878788,15.687887000082121,20.169250970743846,19.741353585027383,15.373807107475344
2356,2023 54.28.11.004.02,Новосибирск,Одн.тр.(вика+овёс)корм,2023-05-12,2023-08-08,1.055,4.0,4.22,16.950000000000003,19.849999999999998,21.45,21.54090909090909,14.84960581423996,18.59427552720359,20.341825614795404,20.282777370478986
2357,2023 56.28.06.004.00,Оренбург,Одн.тр.суданская тр.корм.,2023-05-13,2023-08-18,0.0,2.5,0.0,17.599999999999998,18.304166666666664,21.84583333333333,21.20416666666667,15.12754911924119,19.17526048496372,20.557846093044258,19.524544185136794
2358,2023 56.28.10.035.01,Оренбург,Эспарцет 1 г.ж.корм,2023-05-12,2023-09-05,0.0,1.0,0.0,18.64137931034483,19.517241379310345,21.486206896551728,18.25172413793103,15.396981590505558,19.810787833364987,20.193609490651106,17.655256523601285
2359,2023 62.01.01.002.00,Рязань,Кукуруза корнаж,2023-05-12,2023-10-04,1.0813559322033897,5.9,6.38,18.750000000000007,20.12777777777778,19.938888888888883,14.405555555555559,16.045603733815113,20.19969053528665,18.890798524908043,13.170141187752304
2360,2023 62.01.01.011.00,Рязань,Соя,2023-06-13,2023-09-23,0.7134502923976608,1.71,1.22,17.727999999999998,21.731999999999992,18.788000000000004,15.235999999999997,19.677078590785904,21.20074824464154,18.477805155847793,14.03552928180308
2361,2023 62.17.14.006.00,Рязань,Подсолнечник,2023-05-12,2023-12-01,0.756,2.5,1.89,18.611764705882354,21.109803921568627,13.38627450980392,2.1549019607843136,17.22433331897756,19.7518852195009,12.772423111647887,1.364584377417372
2362,2023 62.17.14.028.00,Рязань,Подсолнечник,2023-05-12,2024-05-13,0.27999999999999997,2.5,0.7,19.97282608695652,11.182608695652169,-6.2967391304347835,4.52717391304348,18.55043465783835,10.52225931365165,-6.963526600818845,3.636019430117721
2363,2023 62.17.14.029.00,Рязань,Подсолнечник,2023-05-11,2024-05-13,0.38,2.5,0.95,19.457608695652176,11.560869565217388,-6.373913043478259,4.604347826086958,18.343009711125315,10.746032096415062,-6.938272056657587,3.427933505588761
2364,2023 62.18.07.002.01,Рязань,Соя,2023-05-13,2023-09-29,6.252941176470588,1.7,10.629999999999999,18.337142857142855,20.248571428571434,19.628571428571426,15.311428571428571,16.263861788617884,20.211937038702185,18.83720970217355,13.88855399584076
2365,2023 62.23.06.049.00,Рязань,Кукуруза зерно,2023-05-12,2023-11-28,1.353448275862069,5.8,7.85,18.526,21.284000000000002,14.152000000000001,2.4880000000000004,17.136380960966868,19.92501235478523,13.126708972254832,2.6016382600876704
2366,2023 62.23.06.056.01,Рязань,Соя,2023-05-12,2023-09-19,4.288235294117648,1.7,7.290000000000001,18.581250000000004,20.284375,21.034375,15.8,15.624093834688345,20.028392613468725,20.015637423423737,15.686642458310233
2367,2023 63.21.06.016.02,Самара,Люцерна 1 г.ж.корм,2023-05-12,2023-08-02,,,0.53,16.93,20.375,20.045000000000005,20.985000000000003,14.459566395663956,18.55581300813008,20.014556230330452,20.169241976213755
2368,2023 63.21.06.016.05,Самара,Люцерна 1 г.ж.корм,2023-05-11,2023-08-03,,,0.83,15.819047619047618,20.076190476190472,20.752380952380953,19.81904761904762,14.116214995483286,18.207551858928724,19.995705247087034,20.165041212900533
2369,2023 63.21.06.017.00,Самара,Люцерна 1 г.ж.корм,2023-05-12,2023-08-03,,,1.06,16.885714285714286,20.06190476190476,21.35238095238095,20.414285714285715,14.62974577364821,18.643169279907085,20.16825477220786,20.13587956955187
2370,2023 72.22.02.010.01,Тюмень,Одн.травы(с подс.мн.трав),2023-05-13,2023-08-03,2.7352941176470593,3.4,9.3,16.959999999999997,19.375,20.39,20.580000000000002,14.845904471544713,18.635243902439022,20.120552673419883,20.115561568428184
2371,2023 72.22.02.010.02,Тюмень,Одн.травы(с подс.мн.трав),2023-05-13,2023-08-03,2.4323529411764704,3.4,8.27,16.959999999999997,19.375,20.39,20.580000000000002,14.845904471544713,18.635243902439022,20.120552673419883,20.115561568428184
